postcode,latitude,longitude,region,month,temperature_c,humidity_pct,wind_speed_kmh,drought_factor,days_since_rain,rainfall_mm,vegetation_density,elevation_m,ffdi,frp_nearby,risk_score,risk_label
3000,-37.86002324181298,144.9519493792453,Melbourne CBD,5,11.03,90.04,26.66,2.67,11.2,0.0,0.249,477.2,0.41,0.0,6.8,Low
3444,-36.99853163686542,144.57044720713566,Kyneton,8,13.14,38.68,35.33,6.56,23.9,0.0,0.517,635.8,7.65,0.0,21.58,Low
3737,-36.766758457163135,147.02775653225126,Bright VIC,9,14.39,33.12,39.47,6.34,19.9,0.0,0.15,571.6,10.31,0.0,22.28,Low
4380,-28.645844049183587,152.0077229942166,Stanthorpe,4,13.71,60.87,27.77,5.08,44.2,0.0,0.138,767.7,2.37,7.92,19.52,Low
7000,-42.80115348403524,147.32887123150482,Hobart,1,24.87,15.37,23.69,10.0,2.6,2.85,0.116,333.3,29.39,0.0,46.38,Moderate
4000,-27.45378624770252,153.01629814968678,Brisbane CBD,6,13.43,67.18,26.49,5.74,36.8,0.0,0.217,160.0,2.06,0.0,13.07,Low
2480,-28.735343125421796,153.3607556363484,Lismore,6,12.7,56.9,51.45,6.84,25.7,0.0,0.239,443.1,6.11,0.0,19.8,Low
5153,-35.1099185471819,138.65072488653476,Cherry Gardens,5,12.64,61.74,25.08,7.71,14.4,0.0,0.745,561.0,3.14,0.0,18.03,Low
2650,-35.06983477292622,147.3670172994848,Wagga Wagga,10,12.29,50.4,28.95,4.3,1.1,4.38,0.532,578.2,2.82,0.0,15.51,Low
0800,-12.506349409098727,130.7625512394211,Darwin,11,23.48,39.39,16.48,10.0,1.1,0.39,0.391,459.1,10.34,0.0,30.28,Moderate
2650,-35.10194812900776,147.42619313256805,Wagga Wagga,8,12.5,77.84,35.56,4.71,13.5,0.0,0.111,629.4,1.41,0.0,13.54,Low
6076,-31.917999196254172,116.08595889561808,Mundaring,9,18.85,64.49,39.27,4.47,7.7,0.0,0.13,589.2,2.86,0.0,17.41,Low
5153,-35.10424039021165,138.75067175367533,Cherry Gardens,5,14.54,51.34,27.79,6.62,17.8,0.0,0.72,709.7,4.39,0.0,19.76,Low
2650,-35.17699658124736,147.42973841270648,Wagga Wagga,9,13.58,62.2,44.04,5.47,1.3,3.84,0.489,515.4,3.54,0.0,15.58,Low
7000,-42.84278126865027,147.32134532848863,Hobart,8,9.75,55.83,18.88,5.05,57.6,0.0,0.501,680.4,1.99,0.0,17.46,Low
2630,-36.35258598572166,148.44409260975996,Cooma,8,14.43,32.04,25.41,4.39,37.5,0.0,0.422,578.7,5.37,0.0,23.55,Low
5153,-35.073091078761465,138.81907059959735,Cherry Gardens,3,28.16,27.5,23.46,10.0,26.3,0.0,0.337,800.9,21.5,0.0,46.41,Moderate
6000,-31.970930037965925,115.87937197411297,Perth CBD,12,16.28,32.7,30.86,9.1,9.4,0.0,0.206,396.4,13.02,0.0,33.31,Moderate
3000,-37.771027599290356,144.92496944206695,Melbourne CBD,4,12.56,76.63,22.83,3.2,12.4,0.0,0.241,329.0,0.75,0.0,7.99,Low
5153,-35.10488816955819,138.85140428045173,Cherry Gardens,9,15.35,56.85,28.44,4.67,9.0,0.0,0.293,529.9,2.68,0.0,16.58,Low
6000,-31.955641599415575,115.93889778125279,Perth CBD,3,16.41,45.95,17.2,8.17,9.9,0.0,0.423,297.5,5.41,0.0,22.27,Low
2650,-35.128302805890826,147.4294927101914,Wagga Wagga,6,17.78,35.31,33.8,4.66,2.7,10.56,0.41,705.9,6.94,0.0,18.35,Low
3444,-36.98606241897792,144.48808696844904,Kyneton,8,16.63,61.98,39.38,6.19,17.5,0.0,0.449,575.2,4.01,0.0,18.76,Low
2630,-36.336418127683444,148.54901477540344,Cooma,7,18.5,37.38,33.3,7.16,4.6,1.87,0.338,557.3,9.98,2.39,21.1,Low
3444,-37.07802745537063,144.5891000370724,Kyneton,8,11.0,39.75,26.05,4.54,38.7,0.0,0.404,687.9,3.84,0.0,21.18,Low
4380,-28.65025946066644,151.90661506199254,Stanthorpe,4,13.1,56.42,30.71,7.97,10.7,0.0,0.147,550.5,4.51,0.0,16.52,Low
4000,-27.44367416664569,153.03676041210164,Brisbane CBD,3,14.84,49.69,33.5,6.43,3.1,6.35,0.392,532.9,5.21,0.0,21.02,Low
4000,-27.54957545799836,153.01499797849186,Brisbane CBD,4,14.15,82.58,16.53,5.73,7.5,0.0,0.092,262.5,0.98,0.0,7.54,Low
3737,-36.66056501760038,146.9301261688822,Bright VIC,9,18.78,40.79,49.0,7.13,4.4,2.28,0.59,708.4,12.88,0.0,23.16,Low
2480,-28.80742293682076,153.3326558965885,Lismore,7,12.59,33.51,50.95,7.76,48.0,0.0,0.23,652.3,15.29,0.0,26.22,Moderate
2480,-28.781412188102287,153.2132572421229,Lismore,11,23.18,36.58,33.23,10.0,22.9,0.0,0.72,627.4,16.69,18.67,44.41,Moderate
6076,-31.841324390176386,116.02960881384567,Mundaring,7,18.59,23.4,30.83,6.48,16.0,0.0,0.525,772.2,13.88,0.0,24.93,Low
0800,-12.458375053352663,130.91526418523793,Darwin,5,13.44,58.53,38.66,5.7,25.3,0.0,0.458,515.1,3.67,2.31,17.26,Low
2000,-33.92819947320637,151.2403641209837,Sydney CBD,6,10.56,100.0,21.45,3.34,7.2,0.0,0.254,256.4,0.31,0.0,5.33,Low
6076,-31.976144985706938,116.17411021042653,Mundaring,11,21.34,19.76,26.09,9.93,99.5,0.0,0.68,525.8,23.54,0.0,65.18,High
3820,-38.08489285408186,146.0023643699835,Traralgon,7,18.02,58.33,16.36,6.81,8.3,0.0,0.532,757.6,3.05,0.0,16.13,Low
2630,-36.39217315684037,148.16078507750547,Jindabyne,12,31.41,29.74,35.17,10.0,34.4,0.0,0.481,680.9,29.21,0.0,71.45,High
7140,-42.692253135317586,146.41202982051487,Hamilton TAS,6,12.12,39.68,22.17,4.52,19.7,0.0,0.136,583.0,3.64,0.0,16.92,Low
3820,-38.12448258300156,145.98622146082042,Traralgon,7,17.52,42.9,45.33,3.63,10.6,0.0,0.467,377.6,5.41,0.0,19.03,Low
2630,-36.425040078321246,148.1679543586884,Jindabyne,7,19.83,47.75,41.14,7.59,14.7,0.0,0.341,645.0,9.3,0.0,22.98,Low
2480,-28.715718629858472,153.23164831686825,Lismore,2,33.32,29.95,38.16,10.0,7.8,0.0,0.454,630.1,33.17,0.0,63.01,High
6076,-31.949817362302493,116.04174596470982,Mundaring,3,24.59,26.41,41.49,7.6,1.2,6.83,0.44,582.6,23.01,0.0,45.04,Moderate
2650,-35.12268808690753,147.31186887724502,Wagga Wagga,7,14.2,83.83,29.62,7.33,0.1,5.74,0.208,731.7,1.63,1.52,11.94,Low
4570,-26.243010228640955,152.670355120685,Gympie,10,16.39,78.16,31.77,3.34,1.0,4.86,0.536,598.9,1.03,0.0,13.86,Low
2630,-36.37057319295387,148.48591792804817,Cooma,6,14.47,67.56,16.04,7.84,9.7,0.0,0.715,541.1,2.25,5.63,17.67,Low
6000,-31.928708623561455,115.81502326173269,Perth CBD,12,25.24,30.89,18.65,10.0,12.1,0.0,0.407,472.3,15.48,0.0,38.71,Moderate
5153,-35.05299552272869,138.74102800769248,Cherry Gardens,2,28.63,30.03,40.72,10.0,65.9,0.0,0.47,482.4,29.97,0.0,74.74,High
3820,-38.11700809313985,146.00119422234303,Traralgon,6,16.77,56.86,24.32,5.88,22.1,0.0,0.161,396.1,3.21,0.0,16.75,Low
3000,-37.8228750975266,144.97647235019792,Melbourne CBD,4,11.43,57.01,22.21,4.47,5.6,2.42,0.101,379.2,1.94,0.0,8.18,Low
6076,-31.883670460472448,116.07734156140877,Mundaring,3,26.04,44.4,29.97,7.73,33.2,0.0,0.756,680.5,10.1,0.0,45.25,Moderate
2000,-33.86047455088561,151.27442481307486,Sydney CBD,10,11.26,97.05,25.66,6.29,20.0,0.0,0.171,431.4,0.73,0.0,7.14,Low
3000,-37.81092757190183,144.8745139726872,Melbourne CBD,10,9.97,87.71,28.9,3.65,2.3,12.14,0.18,305.4,0.61,0.0,5.68,Low
7000,-42.89832480014393,147.33214804524758,Hobart,8,6.32,43.85,36.71,5.38,17.5,0.0,0.058,293.7,4.32,0.0,12.91,Low
2630,-36.486058580141076,148.31150621921572,Jindabyne,2,26.9,17.45,32.46,10.0,1.0,14.3,0.393,861.6,35.96,0.0,66.17,High
7000,-42.896335737771594,147.27541537745316,Hobart,5,11.47,75.74,32.96,3.45,38.9,0.0,0.152,516.6,1.01,16.24,13.28,Low
3444,-36.95768201344583,144.51372369041687,Kyneton,4,15.16,35.03,37.83,6.18,31.0,0.0,0.063,490.5,9.31,0.0,21.89,Low
2480,-28.866955545823195,153.30667372196933,Lismore,5,16.47,60.33,42.28,7.65,34.0,0.0,0.155,466.9,5.56,0.0,20.25,Low
7140,-42.674929978551106,146.42185333977255,Hamilton TAS,10,13.74,48.92,29.68,4.4,14.8,0.0,0.187,381.9,3.24,0.0,16.36,Low
4570,-26.17543447718571,152.71975248798054,Gympie,8,12.7,52.41,30.37,5.99,2.7,2.26,0.5,434.8,3.83,18.13,15.82,Low
4570,-26.134944001060116,152.6477910855426,Gympie,8,14.56,45.79,37.42,5.12,11.8,0.0,0.527,774.4,5.17,0.0,18.35,Low
2480,-28.940767544489486,153.24267334043398,Lismore,4,16.17,71.88,39.1,5.63,4.7,1.86,0.762,381.5,2.53,0.0,17.22,Low
4380,-28.57375390905942,151.93168987680275,Stanthorpe,10,15.44,59.54,37.23,7.36,31.4,0.0,0.653,585.2,4.72,0.0,21.17,Low
3820,-38.0798728224728,145.96271142957917,Traralgon,10,15.2,63.79,23.01,4.98,31.3,0.0,0.676,502.8,1.97,2.91,18.55,Low
2630,-36.46613860543185,148.5331885800971,Cooma,7,14.55,38.49,30.53,8.27,16.1,0.0,0.537,585.7,9.09,0.0,22.15,Low
2580,-34.76560562621347,149.8039711065112,Goulburn,7,14.77,53.99,18.9,5.77,26.1,0.0,0.568,634.5,2.86,0.0,19.29,Low
3820,-38.16394044645829,145.9134098150537,Traralgon,3,28.47,28.71,20.47,6.97,29.1,0.0,0.569,611.1,13.59,0.0,42.94,Moderate
5000,-34.95402710538556,138.62630499727473,Adelaide CBD,7,9.93,100.0,30.55,3.11,2.8,13.17,0.388,242.9,0.36,0.0,6.65,Low
5153,-35.03122124616169,138.6784816663998,Cherry Gardens,6,14.13,84.4,43.56,3.98,1.6,11.27,0.594,707.4,1.21,0.0,14.97,Low
0800,-12.401595950885428,130.80583573683913,Darwin,9,17.1,71.18,25.2,8.13,9.6,0.0,0.145,576.0,2.78,0.0,13.18,Low
2000,-33.91711699528975,151.1906449004554,Sydney CBD,1,26.8,27.06,31.95,9.89,11.6,0.0,0.356,264.6,25.15,0.0,43.34,Moderate
0800,-12.444136252986796,130.79898456696796,Darwin,7,16.9,63.35,38.67,5.11,22.0,0.0,0.458,503.0,3.14,0.0,16.91,Low
3820,-38.090783086108225,145.9780084152834,Traralgon,7,15.82,75.61,34.36,5.32,30.6,0.0,0.281,544.2,1.87,0.0,16.83,Low
7000,-42.94733677943134,147.34783704160495,Hobart,10,12.54,81.45,31.5,6.18,5.4,4.43,0.216,508.9,1.48,0.0,9.41,Low
3820,-38.1268328935159,145.97380184453286,Traralgon,8,13.77,62.16,27.61,6.68,10.3,0.0,0.061,505.3,2.96,0.0,14.31,Low
2000,-33.84887401279712,151.28207244517046,Sydney CBD,4,10.77,78.59,16.84,2.81,3.5,3.04,0.313,220.6,0.5,0.0,6.49,Low
4380,-28.56058308232686,151.9373169576219,Stanthorpe,7,11.31,57.29,39.62,5.21,11.5,0.0,0.612,409.0,3.34,0.0,18.02,Low
2650,-35.12467808180936,147.3365675562991,Wagga Wagga,7,15.72,85.66,32.13,4.02,1.5,14.9,0.351,585.2,0.95,0.0,12.63,Low
3444,-37.13218340112278,144.5650804086446,Kyneton,3,24.33,34.68,19.66,8.93,9.0,0.0,0.446,499.4,12.06,0.0,37.53,Moderate
5000,-34.93198067283465,138.57511521000075,Adelaide CBD,3,23.86,51.94,27.41,7.02,8.1,0.0,0.246,410.9,6.19,0.0,23.08,Low
2630,-36.41746424487793,148.30493626215593,Jindabyne,4,15.43,20.43,43.52,5.66,1.7,6.11,0.41,812.0,16.26,0.0,24.8,Low
2480,-28.837353202659347,153.30002078317168,Lismore,12,35.51,28.4,32.17,10.0,2.9,1.26,0.388,521.3,32.76,0.0,61.43,High
5000,-34.957428679346265,138.55658359086794,Adelaide CBD,2,24.31,33.98,32.47,6.11,14.5,0.0,0.342,373.6,11.46,0.0,37.24,Moderate
4380,-28.677097269339924,151.89468030429973,Stanthorpe,6,14.83,64.84,47.41,4.96,2.4,2.63,0.43,481.4,3.31,0.0,16.65,Low
3000,-37.82986037736739,144.99732486016322,Melbourne CBD,12,27.24,34.73,15.4,5.89,0.7,0.4,0.434,181.4,7.97,0.0,29.62,Moderate
6076,-31.903669999942082,116.12176757643707,Mundaring,11,20.59,23.59,28.75,4.48,42.8,0.0,0.442,359.2,9.76,90.36,46.2,Moderate
2580,-34.65915871993905,149.66999526572422,Goulburn,3,27.52,39.07,32.0,8.28,6.9,24.55,0.759,636.1,14.31,0.0,41.14,Moderate
2480,-28.868682119625216,153.30535875138543,Lismore,7,14.98,55.03,31.43,6.69,48.4,0.0,0.443,653.5,4.32,0.0,22.32,Low
3000,-37.79349881189539,144.93935448483282,Melbourne CBD,5,12.12,84.68,22.29,4.94,4.5,12.68,0.195,529.5,0.84,0.0,6.28,Low
6076,-31.864784814960643,116.04752867904119,Mundaring,9,14.16,53.75,36.16,6.48,28.1,0.0,0.49,594.9,4.75,7.45,21.44,Low
4380,-28.64254354598193,151.92935847776235,Stanthorpe,4,16.41,62.63,32.35,4.54,2.9,6.64,0.53,631.5,2.43,0.0,16.55,Low
2630,-36.52219101974258,148.30023866642932,Jindabyne,7,16.33,46.49,34.58,6.43,14.1,0.0,0.291,804.7,6.28,0.0,21.29,Low
0800,-12.371043150251596,130.84424994570227,Darwin,5,15.09,85.04,24.33,5.61,1.9,8.23,0.099,574.9,1.09,0.0,10.4,Low
3000,-37.77297446493665,144.95341997131135,Melbourne CBD,10,6.81,68.44,22.99,3.53,8.2,0.0,0.375,154.6,0.9,0.0,7.75,Low
6076,-31.941370839752306,116.0088793038721,Mundaring,6,17.38,53.0,28.42,6.45,46.0,0.0,0.53,609.1,4.51,0.0,23.8,Low
4380,-28.624458510078348,151.90800200482778,Stanthorpe,9,17.06,50.31,39.92,8.3,57.8,0.0,0.48,600.4,8.22,0.0,25.5,Moderate
3737,-36.68069242568868,146.86103097463862,Bright VIC,2,38.94,32.86,52.17,10.0,36.6,0.0,0.258,604.9,50.35,0.0,82.64,Extreme
3000,-37.77423290131537,144.98845712899785,Melbourne CBD,6,12.85,71.38,24.84,1.0,9.8,0.0,0.379,392.3,0.3,0.0,8.56,Low
2000,-33.86024771169032,151.28661363701505,Sydney CBD,10,11.09,75.17,29.39,2.61,19.6,0.0,0.139,328.8,0.71,0.0,8.64,Low
4570,-26.203143244877513,152.74557462133274,Gympie,7,15.52,88.75,35.09,6.0,20.0,0.0,0.113,485.2,1.34,109.59,13.95,Low
2480,-28.841352219827268,153.2765418136124,Lismore,9,14.97,65.33,44.5,5.25,30.6,0.0,0.455,575.8,3.23,0.0,19.86,Low
6000,-31.88348845007625,115.7374048547979,Perth CBD,11,22.16,43.14,17.84,9.3,28.1,0.0,0.138,420.6,8.35,0.0,27.25,Moderate
2000,-33.814600750529976,151.27824977537566,Sydney CBD,8,5.6,80.94,13.55,3.22,43.6,0.0,0.385,396.9,0.41,0.0,10.33,Low
4000,-27.412417303624736,152.98462559113096,Brisbane CBD,6,8.92,60.98,14.54,4.62,6.5,8.28,0.436,458.7,1.34,0.0,9.39,Low
2650,-35.05198803500984,147.32319672294912,Wagga Wagga,1,35.33,22.65,43.99,10.0,36.4,0.0,0.264,575.9,52.35,0.0,78.83,Extreme
3000,-37.845097664965884,144.93412443631271,Melbourne CBD,8,14.33,99.63,9.05,4.09,7.3,0.0,0.117,467.2,0.33,0.0,4.9,Low
7000,-42.939846870598586,147.33862559888266,Hobart,7,7.03,65.34,13.49,4.79,2.0,4.23,0.112,649.2,1.09,0.0,8.08,Low
0800,-12.41895137700683,130.71764575271587,Darwin,11,20.66,22.11,34.29,9.17,21.2,0.0,0.34,565.4,23.75,0.0,42.34,Moderate
3820,-38.188402397960886,145.93380755876663,Traralgon,10,12.51,71.29,35.72,6.53,1.1,1.12,0.715,472.4,2.45,0.0,14.93,Low
4000,-27.38240891094879,153.03487383676327,Brisbane CBD,9,17.48,45.58,26.07,2.44,10.9,0.0,0.399,343.6,2.12,0.0,12.79,Low
7140,-42.716796299483505,146.44821113927705,Hamilton TAS,3,22.46,34.23,37.95,8.81,2.1,14.83,0.398,507.4,17.4,0.0,37.26,Moderate
4570,-26.242904243938007,152.62086094014595,Gympie,5,12.58,67.48,33.98,6.0,27.1,0.0,0.264,544.3,2.47,0.0,16.59,Low
6076,-31.88827072934119,116.0699543236049,Mundaring,6,14.16,27.2,35.16,8.06,26.6,0.0,0.53,535.9,14.38,0.0,25.58,Moderate
2580,-34.775481632794396,149.685711875124,Goulburn,4,16.56,64.79,33.32,6.39,61.2,0.0,0.588,700.0,3.25,0.0,23.68,Low
4380,-28.705162936128204,151.90571713790087,Stanthorpe,7,12.27,41.86,41.16,6.41,4.7,2.09,0.679,816.7,7.47,0.0,19.76,Low
2630,-36.43198078648059,148.3298453766033,Jindabyne,10,18.35,49.15,30.55,5.8,7.2,0.0,0.884,668.7,5.04,0.0,22.19,Low
3820,-38.14672947622515,146.00354074331716,Traralgon,5,15.68,43.9,24.39,6.04,1.2,1.63,0.303,438.5,4.98,0.0,16.0,Low
5000,-34.904289961546446,138.6442315334914,Adelaide CBD,7,15.2,72.13,11.18,3.25,20.3,0.0,0.169,435.5,0.74,0.0,9.9,Low
2000,-33.86465071511169,151.1962866995571,Sydney CBD,12,19.23,35.24,26.6,10.0,17.8,0.0,0.438,282.6,13.1,0.0,35.08,Moderate
6076,-31.87102150390434,116.02213249517366,Mundaring,6,11.25,24.22,29.05,5.65,75.9,0.0,0.027,655.0,8.82,0.0,27.72,Moderate
6076,-31.9213832897701,116.0542247240547,Mundaring,5,12.42,47.89,31.36,6.18,8.2,0.0,0.417,543.6,4.68,0.0,18.79,Low
3444,-37.084297520951104,144.57278572366656,Kyneton,4,11.43,48.12,27.8,5.38,42.1,0.0,0.521,713.7,3.6,0.0,21.48,Low
2630,-36.423905497238486,148.22809270278324,Jindabyne,5,16.33,54.88,34.04,4.57,22.3,0.0,0.118,668.8,3.31,6.92,20.31,Low
5000,-34.965234037897645,138.5523210452492,Adelaide CBD,5,13.32,94.77,21.5,3.33,9.9,0.0,0.252,500.7,0.41,0.0,7.49,Low
5000,-34.97395646839936,138.57748667040343,Adelaide CBD,5,10.27,76.83,29.59,3.62,2.7,10.98,0.372,459.1,0.91,0.0,8.35,Low
5153,-35.06005925069282,138.62797738502707,Cherry Gardens,7,10.76,51.97,50.92,5.12,17.0,0.0,0.503,618.5,5.04,86.19,19.49,Low
2480,-28.843877335696476,153.2910148142113,Lismore,7,12.7,54.44,39.68,5.1,26.8,0.0,0.335,565.3,3.78,20.59,19.35,Low
2000,-33.89770814793256,151.1733863845191,Sydney CBD,5,11.72,100.0,24.82,3.6,3.3,1.46,0.377,388.8,0.38,0.0,5.64,Low
4000,-27.508486192179042,153.00556644406757,Brisbane CBD,9,9.41,86.68,16.34,7.19,15.8,0.0,0.255,391.0,0.9,0.0,8.07,Low
6076,-31.90245636034178,116.06645536777876,Mundaring,11,24.47,27.17,19.6,10.0,30.3,0.0,0.715,723.2,17.54,0.0,48.45,Moderate
4380,-28.628179566623093,151.90754632323808,Stanthorpe,5,13.46,52.9,31.01,7.69,16.2,0.0,0.734,573.2,5.01,0.0,19.65,Low
3737,-36.762478604390324,146.917186303172,Bright VIC,7,16.67,54.35,33.66,8.86,37.3,0.0,0.408,826.3,6.51,0.0,22.88,Low
6076,-31.900778576777295,116.14946123045095,Mundaring,8,15.08,32.3,37.38,6.63,88.7,0.0,0.21,785.3,10.81,0.0,30.71,Moderate
6076,-31.84389839232249,116.13248358753843,Mundaring,9,13.42,72.63,40.21,7.4,45.8,0.0,0.245,626.5,3.03,0.0,20.98,Low
2630,-36.453911614135954,148.23483720701034,Jindabyne,7,16.43,52.76,37.37,8.48,8.5,0.0,0.331,723.5,7.12,83.49,20.68,Low
3000,-37.82935754818028,144.94995360990256,Melbourne CBD,5,13.43,99.07,16.23,4.42,63.6,0.0,0.08,384.2,0.42,0.0,11.58,Low
5153,-35.01074039541095,138.79473662166643,Cherry Gardens,12,37.85,37.63,33.6,10.0,13.7,0.0,0.592,574.4,26.67,0.0,61.96,High
2480,-28.768078048577436,153.3652509763386,Lismore,9,15.09,47.95,26.27,5.96,29.8,0.0,0.691,580.6,4.38,0.0,21.31,Low
4570,-26.307144710708112,152.72450479063417,Gympie,5,16.6,55.84,20.78,2.66,19.7,0.0,0.187,550.3,1.39,0.0,16.02,Low
3820,-38.03967673842595,146.04090340964794,Traralgon,3,29.16,41.03,26.98,9.85,8.1,0.0,0.175,541.4,14.92,0.0,36.12,Moderate
3000,-37.77022583543255,144.92793830960716,Melbourne CBD,7,11.14,92.86,32.22,7.56,4.6,1.31,0.335,352.6,1.18,0.0,6.58,Low
2650,-35.06795639032958,147.37142600759435,Wagga Wagga,10,15.93,56.59,29.46,5.21,120.0,0.0,0.297,650.1,3.15,6.43,28.76,Moderate
3444,-37.13503870641925,144.61250128490764,Kyneton,7,13.53,55.86,51.32,4.93,32.8,0.0,0.428,484.3,4.71,0.0,21.13,Low
4380,-28.625718360344727,151.88543193222944,Stanthorpe,5,12.75,54.58,29.98,6.19,14.5,0.0,0.166,508.3,3.64,0.0,16.87,Low
4570,-26.214583387453345,152.63120993788516,Gympie,5,13.99,29.17,34.7,6.93,13.6,0.0,0.546,436.9,11.38,0.0,21.1,Low
2580,-34.7470148961965,149.67145223789498,Goulburn,10,17.56,69.08,43.75,7.49,4.1,10.95,0.743,539.3,4.32,0.0,18.13,Low
2630,-36.336903799006755,148.270622169238,Jindabyne,12,32.46,37.79,43.16,10.0,64.2,0.0,0.238,754.3,27.64,0.0,76.13,Extreme
7140,-42.629472678696594,146.48567606644815,Hamilton TAS,2,30.92,35.01,33.78,7.99,15.8,0.0,0.598,568.9,18.59,0.0,54.27,High
5153,-34.9635323327996,138.665488691217,Cherry Gardens,12,32.97,19.13,39.49,10.0,28.5,0.0,0.361,661.9,49.12,1.18,77.51,Extreme
3444,-36.99955538773149,144.56677753605808,Kyneton,9,12.13,56.19,0.0,4.91,120.0,0.0,0.628,598.5,1.33,0.0,28.71,Moderate
2630,-36.344843001663435,148.501386302657,Cooma,2,31.07,29.05,36.2,10.0,13.2,0.0,0.414,686.1,30.29,0.0,64.06,High
3737,-36.704472639205314,146.83846136175583,Bright VIC,5,14.23,36.56,27.63,3.72,8.3,0.0,0.134,548.3,4.07,0.0,18.56,Low
4000,-27.50839444892588,153.09135723697324,Brisbane CBD,2,26.38,45.48,17.85,3.49,3.8,3.59,0.238,542.0,3.37,0.0,27.09,Moderate
2480,-28.81382292641273,153.26155064853367,Lismore,10,12.88,42.39,38.58,7.48,43.4,0.0,0.21,580.8,8.21,0.0,22.76,Low
4000,-27.540398010505193,153.15667220673535,Brisbane CBD,10,12.02,68.61,18.28,3.58,39.7,0.0,0.431,416.4,0.97,0.0,13.22,Low
5153,-35.03324642125871,138.76285493968274,Cherry Gardens,1,36.68,21.88,23.52,10.0,39.1,0.0,0.413,438.3,34.86,0.0,72.32,High
0800,-12.482817703204386,130.86245286150395,Darwin,1,30.39,26.71,18.22,10.0,3.6,20.02,0.097,566.2,21.07,0.0,46.15,Moderate
6000,-31.812113703788718,115.8940470521617,Perth CBD,12,16.89,32.92,30.81,8.29,16.6,0.0,0.33,307.8,12.03,0.0,35.67,Moderate
3444,-37.0128171353734,144.5049144892989,Kyneton,7,11.55,61.8,42.19,3.72,57.4,0.0,0.701,753.5,2.19,0.0,23.24,Low
6076,-31.9433571702923,116.15300347282465,Mundaring,8,16.66,46.79,36.2,7.81,2.1,6.88,0.619,480.4,7.91,0.0,20.49,Low
0800,-12.389567864177295,130.87056476116064,Darwin,9,13.96,66.44,38.09,6.6,3.9,5.52,0.361,499.4,3.24,0.0,13.81,Low
5000,-34.915514102062424,138.63144783049626,Adelaide CBD,9,13.1,85.13,21.27,2.1,4.5,2.35,0.36,151.1,0.36,0.0,7.85,Low
2650,-35.08416766852575,147.4153539693774,Wagga Wagga,7,16.31,31.47,49.3,5.71,7.8,0.0,0.158,516.4,13.22,0.0,20.33,Low
4000,-27.507721246385195,153.04814848289018,Brisbane CBD,2,27.51,46.65,27.72,8.61,8.7,0.0,0.192,453.3,10.36,0.0,32.76,Moderate
2650,-35.10466121135723,147.44351467115237,Wagga Wagga,2,29.67,23.4,41.85,10.0,23.3,0.0,0.496,393.7,40.08,0.0,68.76,High
3000,-37.85484031893329,144.91637832794055,Melbourne CBD,6,10.36,89.82,14.87,4.15,6.3,28.48,0.465,243.9,0.47,0.0,6.4,Low
0800,-12.452980694294626,130.81100807333812,Darwin,4,14.55,69.74,40.67,6.7,4.2,2.29,0.126,336.9,3.18,0.0,12.99,Low
3820,-38.05465697420102,145.9358141380481,Traralgon,6,15.21,38.29,48.14,6.03,9.8,0.0,0.375,607.4,10.34,0.0,19.94,Low
6000,-31.994273281306555,115.84029987484509,Perth CBD,2,23.14,43.52,23.87,10.0,10.3,0.0,0.242,329.7,10.54,0.0,32.35,Moderate
6076,-31.927926486135057,116.06524200056398,Mundaring,8,14.67,37.01,33.63,4.4,1.7,10.87,0.52,663.7,5.53,0.0,19.8,Low
2650,-35.17968273930628,147.34474774126582,Wagga Wagga,7,15.11,66.42,23.63,6.42,14.4,0.0,0.471,520.4,2.34,0.0,15.79,Low
3000,-37.82779753597564,144.95450571243012,Melbourne CBD,12,26.97,44.85,19.93,8.51,6.7,1.61,0.182,142.9,8.91,0.0,28.53,Moderate
3000,-37.834955174540205,144.96665407235446,Melbourne CBD,12,24.53,41.75,20.01,8.85,3.8,1.97,0.221,145.4,9.51,0.0,28.12,Moderate
2650,-35.05431401874323,147.3979860771619,Wagga Wagga,8,12.17,53.92,30.28,5.2,15.9,0.0,0.111,565.9,3.1,0.0,15.63,Low
2630,-36.385466410221234,148.3060173005176,Jindabyne,6,15.47,50.99,28.36,6.6,23.6,0.0,0.78,734.1,4.63,0.0,23.0,Low
5000,-34.8762616072785,138.60010983748165,Adelaide CBD,4,10.7,79.34,17.99,4.43,0.7,7.46,0.28,400.7,0.78,0.0,7.14,Low
6000,-31.89143456257711,115.80644106270645,Perth CBD,8,14.75,56.39,22.41,3.98,11.2,0.0,0.031,323.5,1.98,0.0,10.19,Low
4570,-26.186429407304235,152.6558705768446,Gympie,2,36.47,31.68,26.76,10.0,33.6,0.0,0.464,578.2,26.62,0.0,63.51,High
7000,-42.92177688755989,147.32441460391013,Hobart,7,14.29,36.39,23.5,2.03,2.5,6.18,0.409,335.8,2.05,0.0,12.94,Low
6076,-31.914490372582982,116.0748143405073,Mundaring,4,16.01,41.27,24.07,4.68,22.9,0.0,0.041,570.6,4.25,0.0,19.75,Low
0800,-12.528742638096046,130.82390475397253,Darwin,1,30.35,34.34,35.55,10.0,73.0,0.0,0.414,595.3,24.26,25.09,68.0,High
3820,-38.15569804004577,146.0249484261726,Traralgon,5,11.92,65.06,30.79,3.88,41.0,0.0,0.336,443.8,1.59,0.0,18.18,Low
6000,-31.932026590259067,115.90527098026352,Perth CBD,1,26.68,41.12,19.03,4.5,22.3,0.0,0.492,143.9,5.24,0.0,35.46,Moderate
